;testcase_id;word_num;word;label
7440;188;27;/secretary/appointments/789;B-ENDPOINT
7441;188;28;"""";O
7442;188;29;.;O
7443;188;30;ожидаемый;O
7444;188;31;ответ;O
7445;188;32;:;O
7446;188;33;ошибка;O
7447;188;34;415;B-RESPONSE_CODE
7448;188;35;unsupported;O
7449;188;36;media;O
7450;188;37;type;O
7451;188;38;из;O
7452;188;39;-;O
7453;188;40;за;O
7454;188;41;недопустимого;O
7455;188;42;формата;O
7456;188;43;данных;O
7457;188;44;запроса;O
7458;188;45;.;O
7459;189;0;архитектор;B-ACTOR
7460;189;1;пытается;O
7461;189;2;получить;O
7462;189;3;информацию;O
7463;189;4;о;O
7464;189;5;проекте;O
7465;189;6;,;O
7466;189;7;но;O
7467;189;8;сервер;O
7468;189;9;отказывается;O
7469;189;10;выполнить;O
7470;189;11;запрос;O
7471;189;12;из;O
7472;189;13;-;O
7473;189;14;за;O
7474;189;15;ошибки;O
7475;189;16;сервера;O
7476;189;17;.;O
7477;189;18;действие;O
7478;189;19;:;O
7479;189;20;get;B-REQUEST_TYPE
7480;189;21;-;O
7481;189;22;запрос;O
7482;189;23;на;O
7483;189;24;эндпоинт;O
7484;189;25;"""";O
7485;189;26;/architect/projects/789;B-ENDPOINT
7486;189;27;"""";O
7487;189;28;.;O
7488;189;29;ожидаемый;O
7489;189;30;ответ;O
7490;189;31;:;O
7491;189;32;ошибка;O
7492;189;33;503;B-RESPONSE_CODE
7493;189;34;service;O
7494;189;35;unavailable;O
7495;189;36;из;O
7496;189;37;-;O
7497;189;38;за;O
7498;189;39;ошибки;O
7499;189;40;на;O
7500;189;41;сервере;O
7501;189;42;при;O
7502;189;43;обработке;O
7503;189;44;запроса;O
7504;189;45;.;O
7505;190;0;пользователь;B-ACTOR
7506;190;1;пытается;O
7507;190;2;получить;O
7508;190;3;информацию;O
7509;190;4;о;O
7510;190;5;товаре;O
7511;190;6;,;O
7512;190;7;но;O
7513;190;8;сервер;O
7514;190;9;отказывается;O
7515;190;10;обрабатывать;O
7516;190;11;запрос;O
7517;190;12;из;O
7518;190;13;-;O
7519;190;14;за;O
7520;190;15;недостаточных;O
7521;190;16;прав;O
7522;190;17;доступа;O
7523;190;18;.;O
7524;190;19;действие;O
7525;190;20;:;O
7526;190;21;get;B-REQUEST_TYPE
7527;190;22;-;O
7528;190;23;запрос;O
7529;190;24;на;O
7530;190;25;эндпоинт;O
7531;190;26;"""";O
7532;190;27;/products/123;B-ENDPOINT
7533;190;28;"""";O
7534;190;29;.;O
7535;190;30;ожидаемый;O
7536;190;31;ответ;O
7537;190;32;:;O
7538;190;33;ошибка;O
7539;190;34;403;B-RESPONSE_CODE
7540;190;35;forbidden;O
7541;190;36;из;O
7542;190;37;-;O
7543;190;38;за;O
7544;190;39;недостаточных;O
7545;190;40;прав;O
7546;190;41;доступа;O
7547;190;42;к;O
7548;190;43;запрашиваемому;O
7549;190;44;ресурсу;O
7550;190;45;.;O
7551;191;0;администратор;B-ACTOR
7552;191;1;пытается;O
7553;191;2;получить;O
7554;191;3;данные;O
7555;191;4;о;O
7556;191;5;пользователе;O
7557;191;6;,;O
7558;191;7;но;O
7559;191;8;сервер;O
7560;191;9;сталкивается;O
7561;191;10;с;O
7562;191;11;ошибкой;O
7563;191;12;аутентификации;O
7564;191;13;.;O
7565;191;14;действие;O
7566;191;15;:;O
7567;191;16;get;B-REQUEST_TYPE
7568;191;17;-;O
7569;191;18;запрос;O
7570;191;19;на;O
7571;191;20;эндпоинт;O
7572;191;21;"""";O
7573;191;22;/admin/users/456;B-ENDPOINT
7574;191;23;"""";O
7575;191;24;.;O
7576;191;25;ожидаемый;O
7577;191;26;ответ;O
7578;191;27;:;O
7579;191;28;ошибка;O
7580;191;29;401;B-RESPONSE_CODE
7581;191;30;unauthorized;O
7582;191;31;из;O
7583;191;32;-;O
7584;191;33;за;O
7585;191;34;неправильных;O
7586;191;35;или;O
7587;191;36;отсутствующих;O
7588;191;37;учетных;O
7589;191;38;данных;O
7590;191;39;.;O
7591;192;0;покупатель;B-ACTOR
7592;192;1;пытается;O
7593;192;2;проверить;O
7594;192;3;статус;O
7595;192;4;заказа;O
7596;192;5;,;O
7597;192;6;но;O
7598;192;7;сервер;O
7599;192;8;не;O
7600;192;9;может;O
7601;192;10;обработать;O
7602;192;11;запрос;O
7603;192;12;из;O
7604;192;13;-;O
7605;192;14;за;O
7606;192;15;проблем;O
7607;192;16;с;O
7608;192;17;базой;O
7609;192;18;данных;O
7610;192;19;.;O
7611;192;20;действие;O
7612;192;21;:;O
7613;192;22;get;B-REQUEST_TYPE
7614;192;23;-;O
7615;192;24;запрос;O
7616;192;25;на;O
7617;192;26;эндпоинт;O
7618;192;27;"""";O
7619;192;28;/customer/orders/789/status;B-ENDPOINT
7620;192;29;"""";O
7621;192;30;.;O
7622;192;31;ожидаемый;O
7623;192;32;ответ;O
7624;192;33;:;O
7625;192;34;ошибка;O
7626;192;35;503;B-RESPONSE_CODE
7627;192;36;service;O
7628;192;37;unavailable;O
7629;192;38;из;O
7630;192;39;-;O
7631;192;40;за;O
7632;192;41;проблем;O
7633;192;42;с;O
7634;192;43;базой;O
7635;192;44;данных;O
7636;192;45;при;O
7637;192;46;обработке;O
7638;192;47;запроса;O
7639;192;48;.;O
7640;193;0;риэлтор;B-ACTOR
7641;193;1;пытается;O
7642;193;2;получить;O
7643;193;3;информацию;O
7644;193;4;о;O
7645;193;5;недопустимом;O
7646;193;6;объекте;O
7647;193;7;недвижимости;O
7648;193;8;,;O
7649;193;9;но;O
7650;193;10;сервер;O
7651;193;11;сталкивается;O
7652;193;12;с;O
7653;193;13;ошибкой;O
7654;193;14;аутентификации;O
7655;193;15;.;O
7656;193;16;действие;O
7657;193;17;:;O
7658;193;18;get;B-REQUEST_TYPE
7659;193;19;-;O
7660;193;20;запрос;O
7661;193;21;на;O
7662;193;22;эндпоинт;O
7663;193;23;"""";O
7664;193;24;/realtor/properties/999;B-ENDPOINT
7665;193;25;"""";O
7666;193;26;.;O
7667;193;27;ожидаемый;O
7668;193;28;ответ;O
7669;193;29;:;O
7670;193;30;ошибка;O
7671;193;31;401;B-RESPONSE_CODE
7672;193;32;unauthorized;O
7673;193;33;из;O
7674;193;34;-;O
7675;193;35;за;O
7676;193;36;проблем;O
7677;193;37;с;O
7678;193;38;аутентификацией;O
7679;193;39;пользователя;O
7680;193;40;.;O
7681;194;0;менеджер;B-ACTOR
7682;194;1;проекта;I-ACTOR
7683;194;2;пытается;O
7684;194;3;получить;O
7685;194;4;данные;O
7686;194;5;о;O
7687;194;6;задаче;O
7688;194;7;,;O
7689;194;8;но;O
7690;194;9;сервер;O
7691;194;10;не;O
7692;194;11;может;O
7693;194;12;обработать;O
7694;194;13;запрос;O
7695;194;14;из;O
7696;194;15;-;O
7697;194;16;за;O
7698;194;17;недоступности;O
7699;194;18;ресурса;O
7700;194;19;.;O
7701;194;20;действие;O
7702;194;21;:;O
7703;194;22;get;B-REQUEST_TYPE
7704;194;23;-;O
7705;194;24;запрос;O
7706;194;25;на;O
7707;194;26;эндпоинт;O
7708;194;27;"""";O
7709;194;28;/project/manager/tasks/555;B-ENDPOINT
7710;194;29;"""";O
7711;194;30;.;O
7712;194;31;ожидаемый;O
7713;194;32;ответ;O
7714;194;33;:;O
7715;194;34;ошибка;O
7716;194;35;404;B-RESPONSE_CODE
7717;194;36;not;O
7718;194;37;found;O
7719;194;38;из;O
7720;194;39;-;O
7721;194;40;за;O
7722;194;41;отсутствия;O
7723;194;42;задачи;O
7724;194;43;с;O
7725;194;44;указанным;O
7726;194;45;идентификатором;O
7727;194;46;.;O
7728;195;0;клиент;B-ACTOR
7729;195;1;пытается;O
7730;195;2;получить;O
7731;195;3;информацию;O
7732;195;4;о;O
7733;195;5;способе;O
7734;195;6;оплаты;O
7735;195;7;,;O
7736;195;8;но;O
7737;195;9;сервер;O
7738;195;10;сталкивается;O
7739;195;11;с;O
7740;195;12;ошибкой;O
7741;195;13;внутреннего;O
7742;195;14;сервера;O
7743;195;15;.;O
7744;195;16;действие;O
7745;195;17;:;O
7746;195;18;get;B-REQUEST_TYPE
7747;195;19;-;O
7748;195;20;запрос;O
7749;195;21;на;O
7750;195;22;эндпоинт;O
7751;195;23;"""";O
7752;195;24;/customer/payment-methods/111;B-ENDPOINT
7753;195;25;"""";O
7754;195;26;.;O
7755;195;27;ожидаемый;O
7756;195;28;ответ;O
7757;195;29;:;O
7758;195;30;ошибка;O
7759;195;31;500;B-RESPONSE_CODE
7760;195;32;internal;O
7761;195;33;server;O
7762;195;34;error;O
7763;195;35;из;O
7764;195;36;-;O
7765;195;37;за;O
7766;195;38;ошибки;O
7767;195;39;на;O
7768;195;40;сервере;O
7769;195;41;при;O
7770;195;42;обработке;O
7771;195;43;запроса;O
7772;195;44;.;O
7773;196;0;дизайнер;B-ACTOR
7774;196;1;пытается;O
7775;196;2;получить;O
7776;196;3;данные;O
7777;196;4;о;O
7778;196;5;шаблоне;O
7779;196;6;,;O
7780;196;7;но;O
7781;196;8;сервер;O
7782;196;9;отказывается;O
7783;196;10;обработать;O
7784;196;11;запрос;O
7785;196;12;из;O
7786;196;13;-;O
7787;196;14;за;O
7788;196;15;ограничений;O
7789;196;16;в;O
7790;196;17;доступе;O
7791;196;18;.;O
7792;196;19;действие;O
7793;196;20;:;O
7794;196;21;get;B-REQUEST_TYPE
7795;196;22;-;O
7796;196;23;запрос;O
7797;196;24;на;O
7798;196;25;эндпоинт;O
7799;196;26;"""";O
7800;196;27;/designer/templates/789;B-ENDPOINT
7801;196;28;"""";O
7802;196;29;.;O
7803;196;30;ожидаемый;O
7804;196;31;ответ;O
7805;196;32;:;O
7806;196;33;ошибка;O
7807;196;34;403;B-RESPONSE_CODE
7808;196;35;forbidden;O
7809;196;36;из;O
7810;196;37;-;O
7811;196;38;за;O
7812;196;39;ограничений;O
7813;196;40;в;O
7814;196;41;доступе;O
7815;196;42;к;O
7816;196;43;запрашиваемому;O
7817;196;44;ресурсу;O
7818;196;45;.;O
7819;197;0;программист;B-ACTOR
7820;197;1;пытается;O
7821;197;2;получить;O
7822;197;3;информацию;O
7823;197;4;о;O
7824;197;5;несуществующем;O
7825;197;6;api;O
7826;197;7;-;O
7827;197;8;эндпоинте;O
7828;197;9;,;O
7829;197;10;но;O
7830;197;11;сервер;O
7831;197;12;сталкивается;O
7832;197;13;с;O
7833;197;14;ошибкой;O
7834;197;15;прокси;O
7835;197;16;.;O
7836;197;17;действие;O
7837;197;18;:;O
7838;197;19;get;B-REQUEST_TYPE
7839;197;20;-;O
7840;197;21;запрос;O
7841;197;22;на;O
7842;197;23;эндпоинт;O
7843;197;24;"""";O
7844;197;25;/developer/api/endpoints/123;B-ENDPOINT
7845;197;26;"""";O
7846;197;27;.;O
7847;197;28;ожидаемый;O
7848;197;29;ответ;O
7849;197;30;:;O
7850;197;31;ошибка;O
7851;197;32;502;B-RESPONSE_CODE
7852;197;33;bad;O
7853;197;34;gateway;O
7854;197;35;из;O
7855;197;36;-;O
7856;197;37;за;O
7857;197;38;ошибки;O
7858;197;39;прокси;O
7859;197;40;-;O
7860;197;41;сервера;O
7861;197;42;.;O
7862;198;0;аналитик;B-ACTOR
7863;198;1;пытается;O
7864;198;2;получить;O
7865;198;3;данные;O
7866;198;4;о;O
7867;198;5;тренде;O
7868;198;6;,;O
7869;198;7;но;O
7870;198;8;сервер;O
7871;198;9;сталкивается;O
7872;198;10;с;O
7873;198;11;ошибкой;O
7874;198;12;валидации;O
7875;198;13;данных;O
7876;198;14;.;O
7877;198;15;действие;O
7878;198;16;:;O
7879;198;17;get;B-REQUEST_TYPE
7880;198;18;-;O
7881;198;19;запрос;O
7882;198;20;на;O
7883;198;21;эндпоинт;O
7884;198;22;"""";O
7885;198;23;/analyst/trends/789;B-ENDPOINT
7886;198;24;"""";O
7887;198;25;.;O
7888;198;26;ожидаемый;O
7889;198;27;ответ;O
7890;198;28;:;O
7891;198;29;ошибка;O
7892;198;30;400;B-RESPONSE_CODE
7893;198;31;bad;O
7894;198;32;request;O
7895;198;33;из;O
7896;198;34;-;O
7897;198;35;за;O
7898;198;36;некорректных;O
7899;198;37;данных;O
7900;198;38;запроса;O
7901;198;39;.;O
7902;199;0;учитель;B-ACTOR
7903;199;1;пытается;O
7904;199;2;получить;O
7905;199;3;информацию;O
7906;199;4;о;O
7907;199;5;несуществующем;O
7908;199;6;учебном;O
7909;199;7;материале;O
7910;199;8;,;O
7911;199;9;но;O
7912;199;10;сервер;O
7913;199;11;сталкивается;O
7914;199;12;с;O
7915;199;13;ошибкой;O
7916;199;14;аутентификации;O
7917;199;15;.;O
7918;199;16;действие;O
7919;199;17;:;O
7920;199;18;get;B-REQUEST_TYPE
7921;199;19;-;O
7922;199;20;запрос;O
7923;199;21;на;O
7924;199;22;эндпоинт;O
7925;199;23;"""";O
7926;199;24;/teacher/resources/789;B-ENDPOINT
7927;199;25;"""";O
7928;199;26;.;O
7929;199;27;ожидаемый;O
7930;199;28;ответ;O
7931;199;29;:;O
7932;199;30;ошибка;O
7933;199;31;401;B-RESPONSE_CODE
7934;199;32;unauthorized;O
7935;199;33;из;O
7936;199;34;-;O
7937;199;35;за;O
7938;199;36;отсутствия;O
7939;199;37;аутентификации;O
7940;199;38;пользователя;O
7941;199;39;.;O
7942;200;0;администратор;B-ACTOR
7943;200;1;просматривает;O
7944;200;2;список;O
7945;200;3;пользователей;O
7946;200;4;.;O
7947;200;5;действие;O
7948;200;6;:;O
7949;200;7;get;B-REQUEST_TYPE
7950;200;8;-;O
7951;200;9;запрос;O
7952;200;10;на;O
7953;200;11;эндпоинт;O
7954;200;12;"""";O
7955;200;13;/admin/users;B-ENDPOINT
7956;200;14;"""";O
7957;200;15;.;O
7958;200;16;ожидаемый;O
7959;200;17;ответ;O
7960;200;18;:;O
7961;200;19;список;O
7962;200;20;пользователей;O
7963;200;21;с;O
7964;200;22;соответствующей;O
7965;200;23;информацией;O
7966;200;24;.;O
7967;201;0;покупатель;B-ACTOR
7968;201;1;ищет;O
7969;201;2;доступные;O
7970;201;3;акции;O
7971;201;4;и;O
7972;201;5;скидки;O
7973;201;6;.;O
7974;201;7;действие;O
7975;201;8;:;O
7976;201;9;get;B-REQUEST_TYPE
7977;201;10;-;O
7978;201;11;запрос;O
7979;201;12;на;O
7980;201;13;эндпоинт;O
7981;201;14;"""";O
7982;201;15;/promotions;B-ENDPOINT
7983;201;16;"""";O
7984;201;17;.;O
7985;201;18;ожидаемый;O
7986;201;19;ответ;O
7987;201;20;:;O
7988;201;21;список;O
7989;201;22;акций;O
7990;201;23;и;O
7991;201;24;скидок;O
7992;201;25;с;O
7993;201;26;подробной;O
7994;201;27;информацией;O
7995;201;28;.;O
7996;202;0;работник;B-ACTOR
7997;202;1;склада;I-ACTOR
7998;202;2;проверяет;O
7999;202;3;доступность;O
8000;202;4;товаров;O
8001;202;5;на;O
8002;202;6;складе;O
8003;202;7;.;O
8004;202;8;действие;O
8005;202;9;:;O
8006;202;10;get;B-REQUEST_TYPE
8007;202;11;-;O
8008;202;12;запрос;O
8009;202;13;на;O
8010;202;14;эндпоинт;O
8011;202;15;"""";O
8012;202;16;/warehouse/inventory;B-ENDPOINT
8013;202;17;"""";O
8014;202;18;.;O
8015;202;19;ожидаемый;O
8016;202;20;ответ;O
8017;202;21;:;O
8018;202;22;список;O
8019;202;23;товаров;O
8020;202;24;на;O
8021;202;25;складе;O
8022;202;26;с;O
8023;202;27;их;O
8024;202;28;доступными;O
8025;202;29;количествами;O
8026;202;30;.;O
8027;203;0;клиент;B-ACTOR
8028;203;1;просматривает;O
8029;203;2;свою;O
8030;203;3;историю;O
8031;203;4;заказов;O
8032;203;5;.;O
8033;203;6;действие;O
8034;203;7;:;O
8035;203;8;get;B-REQUEST_TYPE
8036;203;9;-;O
8037;203;10;запрос;O
8038;203;11;на;O
8039;203;12;эндпоинт;O
8040;203;13;"""";O
8041;203;14;/customer/orders/history;B-ENDPOINT
8042;203;15;"""";O
8043;203;16;.;O
8044;203;17;ожидаемый;O
8045;203;18;ответ;O
8046;203;19;:;O
8047;203;20;история;O
8048;203;21;заказов;O
8049;203;22;клиента;O
8050;203;23;с;O
8051;203;24;деталями;O
8052;203;25;каждого;O
8053;203;26;заказа;O
8054;203;27;.;O
8055;204;0;риэлтор;B-ACTOR
8056;204;1;осматривает;O
8057;204;2;доступные;O
8058;204;3;объекты;O
8059;204;4;недвижимости;O
8060;204;5;.;O
8061;204;6;действие;O
8062;204;7;:;O
8063;204;8;get;B-REQUEST_TYPE
8064;204;9;-;O
8065;204;10;запрос;O
8066;204;11;на;O
8067;204;12;эндпоинт;O
8068;204;13;"""";O
8069;204;14;/realtor/properties;B-ENDPOINT
8070;204;15;"""";O
8071;204;16;.;O
8072;204;17;ожидаемый;O
8073;204;18;ответ;O
8074;204;19;:;O
8075;204;20;список;O
8076;204;21;доступных;O
8077;204;22;объектов;O
8078;204;23;недвижимости;O
8079;204;24;с;O
8080;204;25;основными;O
8081;204;26;характеристиками;O
8082;204;27;.;O
8083;205;0;учитель;B-ACTOR
8084;205;1;просматривает;O
8085;205;2;список;O
8086;205;3;доступных;O
8087;205;4;учебных;O
8088;205;5;материалов;O
8089;205;6;.;O
8090;205;7;действие;O
8091;205;8;:;O
8092;205;9;get;B-REQUEST_TYPE
8093;205;10;-;O
8094;205;11;запрос;O
8095;205;12;на;O
8096;205;13;эндпоинт;O
8097;205;14;"""";O
8098;205;15;/teacher/resources;B-ENDPOINT
8099;205;16;"""";O
8100;205;17;.;O
8101;205;18;ожидаемый;O
8102;205;19;ответ;O
8103;205;20;:;O
8104;205;21;список;O
8105;205;22;учебных;O
8106;205;23;материалов;O
8107;205;24;с;O
8108;205;25;описанием;O
8109;205;26;и;O
8110;205;27;ссылками;O
8111;205;28;на;O
8112;205;29;загрузку;O
8113;205;30;.;O
8114;206;0;менеджер;B-ACTOR
8115;206;1;проверяет;O
8116;206;2;текущие;O
8117;206;3;финансовые;O
8118;206;4;показатели;O
8119;206;5;компании;O
8120;206;6;.;O
8121;206;7;действие;O
8122;206;8;:;O
8123;206;9;get;B-REQUEST_TYPE
8124;206;10;-;O
8125;206;11;запрос;O
8126;206;12;на;O
8127;206;13;эндпоинт;O
8128;206;14;"""";O
8129;206;15;/manager/financials;B-ENDPOINT
8130;206;16;"""";O
8131;206;17;.;O
8132;206;18;ожидаемый;O
8133;206;19;ответ;O
8134;206;20;:;O
8135;206;21;текущие;O
8136;206;22;финансовые;O
8137;206;23;показатели;O
8138;206;24;компании;O
8139;206;25;с;O
8140;206;26;подробной;O
8141;206;27;информацией;O
8142;206;28;.;O
8143;207;0;администратор;B-ACTOR
8144;207;1;системы;I-ACTOR
8145;207;2;просматривает;O
8146;207;3;журналы;O
8147;207;4;безопасности;O
8148;207;5;.;O
8149;207;6;действие;O
8150;207;7;:;O
8151;207;8;get;B-REQUEST_TYPE
8152;207;9;-;O
8153;207;10;запрос;O
8154;207;11;на;O
8155;207;12;эндпоинт;O
8156;207;13;"""";O
8157;207;14;/admin/security/logs;B-ENDPOINT
8158;207;15;"""";O
8159;207;16;.;O
8160;207;17;ожидаемый;O
8161;207;18;ответ;O
8162;207;19;:;O
8163;207;20;журналы;O
8164;207;21;безопасности;O
8165;207;22;с;O
8166;207;23;информацией;O
8167;207;24;о;O
8168;207;25;действиях;O
8169;207;26;пользователей;O
8170;207;27;.;O
8171;208;0;дизайнер;B-ACTOR
8172;208;1;изучает;O
8173;208;2;список;O
8174;208;3;доступных;O
8175;208;4;шаблонов;O
8176;208;5;для;O
8177;208;6;нового;O
8178;208;7;проекта;O
8179;208;8;.;O
8180;208;9;действие;O
8181;208;10;:;O
8182;208;11;get;B-REQUEST_TYPE
8183;208;12;-;O
8184;208;13;запрос;O
8185;208;14;на;O
8186;208;15;эндпоинт;O
8187;208;16;"""";O
8188;208;17;/designer/templates;B-ENDPOINT
8189;208;18;"""";O
8190;208;19;.;O
8191;208;20;ожидаемый;O
8192;208;21;ответ;O
8193;208;22;:;O
8194;208;23;список;O
8195;208;24;доступных;O
8196;208;25;шаблонов;O
8197;208;26;с;O
8198;208;27;примерами;O
8199;208;28;и;O
8200;208;29;описаниями;O
8201;208;30;.;O
8202;209;0;программист;B-ACTOR
8203;209;1;проверяет;O
8204;209;2;список;O
8205;209;3;доступных;O
8206;209;4;обновлений;O
8207;209;5;для;O
8208;209;6;инструментов;O
8209;209;7;разработки;O
8210;209;8;.;O
8211;209;9;действие;O
8212;209;10;:;O
8213;209;11;get;B-REQUEST_TYPE
8214;209;12;-;O
8215;209;13;запрос;O
8216;209;14;на;O
8217;209;15;эндпоинт;O
8218;209;16;"""";O
8219;209;17;/developer/tools/updates;B-ENDPOINT
8220;209;18;"""";O
8221;209;19;.;O
8222;209;20;ожидаемый;O
8223;209;21;ответ;O
8224;209;22;:;O
8225;209;23;список;O
8226;209;24;доступных;O
8227;209;25;обновлений;O
8228;209;26;с;O
8229;209;27;подробной;O
8230;209;28;информацией;O
8231;209;29;.;O
8232;210;0;аналитик;B-ACTOR
8233;210;1;просматривает;O
8234;210;2;список;O
8235;210;3;текущих;O
8236;210;4;трендов;O
8237;210;5;в;O
8238;210;6;отрасли;O
8239;210;7;.;O
8240;210;8;действие;O
8241;210;9;:;O
8242;210;10;get;B-REQUEST_TYPE
8243;210;11;-;O
8244;210;12;запрос;O
8245;210;13;на;O
8246;210;14;эндпоинт;O
8247;210;15;"""";O
8248;210;16;/analyst/trends;B-ENDPOINT
8249;210;17;"""";O
8250;210;18;.;O
8251;210;19;ожидаемый;O
8252;210;20;ответ;O
8253;210;21;:;O
8254;210;22;список;O
8255;210;23;текущих;O
8256;210;24;трендов;O
8257;210;25;с;O
8258;210;26;аналитическими;O
8259;210;27;данными;O
8260;210;28;.;O
8261;211;0;клиент;B-ACTOR
8262;211;1;изучает;O
8263;211;2;каталог;O
8264;211;3;товаров;O
8265;211;4;по;O
8266;211;5;категориям;O
8267;211;6;.;O
8268;211;7;действие;O
8269;211;8;:;O
8270;211;9;get;B-REQUEST_TYPE
8271;211;10;-;O
8272;211;11;запрос;O
8273;211;12;на;O
8274;211;13;эндпоинт;O
8275;211;14;"""";O
8276;211;15;/catalog/categories;B-ENDPOINT
8277;211;16;"""";O
8278;211;17;.;O
8279;211;18;ожидаемый;O
8280;211;19;ответ;O
8281;211;20;:;O
8282;211;21;каталог;O
8283;211;22;товаров;O
8284;211;23;сгруппированных;O
8285;211;24;по;O
8286;211;25;категориям;O
8287;211;26;.;O
8288;212;0;менеджер;B-ACTOR
8289;212;1;проекта;I-ACTOR
8290;212;2;просматривает;O
8291;212;3;список;O
8292;212;4;текущих;O
8293;212;5;задач;O
8294;212;6;.;O
8295;212;7;действие;O
8296;212;8;:;O
8297;212;9;get;B-REQUEST_TYPE
8298;212;10;-;O
8299;212;11;запрос;O
8300;212;12;на;O
8301;212;13;эндпоинт;O
8302;212;14;"""";O
8303;212;15;/project/manager/tasks;B-ENDPOINT
8304;212;16;"""";O
8305;212;17;.;O
8306;212;18;ожидаемый;O
8307;212;19;ответ;O
8308;212;20;:;O
8309;212;21;список;O
8310;212;22;текущих;O
8311;212;23;задач;O
8312;212;24;с;O
8313;212;25;подробной;O
8314;212;26;информацией;O
8315;212;27;.;O
8316;213;0;контент;O
8317;213;1;-;O
8318;213;2;менеджер;O
8319;213;3;осматривает;O
8320;213;4;список;O
8321;213;5;доступных;O
8322;213;6;материалов;O
8323;213;7;для;O
8324;213;8;публикации;O
8325;213;9;.;O
8326;213;10;действие;O
8327;213;11;:;O
8328;213;12;get;B-REQUEST_TYPE
8329;213;13;-;O
8330;213;14;запрос;O
8331;213;15;на;O
8332;213;16;эндпоинт;O
8333;213;17;"""";O
8334;213;18;/content/manager/articles;B-ENDPOINT
8335;213;19;"""";O
8336;213;20;.;O
8337;213;21;ожидаемый;O
8338;213;22;ответ;O
8339;213;23;:;O
8340;213;24;список;O
8341;213;25;доступных;O
8342;213;26;статей;O
8343;213;27;с;O
8344;213;28;деталями;O
8345;213;29;и;O
8346;213;30;метаданными;O
8347;213;31;.;O
8348;214;0;пользователь;B-ACTOR
8349;214;1;просматривает;O
8350;214;2;список;O
8351;214;3;новостей;O
8352;214;4;и;O
8353;214;5;событий;O
8354;214;6;.;O
8355;214;7;действие;O
8356;214;8;:;O
8357;214;9;get;B-REQUEST_TYPE
8358;214;10;-;O
8359;214;11;запрос;O
8360;214;12;на;O
8361;214;13;эндпоинт;O
8362;214;14;"""";O
8363;214;15;/news;B-ENDPOINT
8364;214;16;"""";O
8365;214;17;.;O
8366;214;18;ожидаемый;O
8367;214;19;ответ;O
8368;214;20;:;O
8369;214;21;список;O
8370;214;22;новостей;O
8371;214;23;и;O
8372;214;24;событий;O
8373;214;25;с;O
8374;214;26;краткими;O
8375;214;27;описаниями;O
8376;214;28;и;O
8377;214;29;датами;O
8378;214;30;.;O
8379;215;0;преподаватель;B-ACTOR
8380;215;1;осматривает;O
8381;215;2;список;O
8382;215;3;доступных;O
8383;215;4;курсов;O
8384;215;5;для;O
8385;215;6;студентов;O
8386;215;7;.;O
8387;215;8;действие;O
8388;215;9;:;O
8389;215;10;get;B-REQUEST_TYPE
8390;215;11;-;O
8391;215;12;запрос;O
8392;215;13;на;O
8393;215;14;эндпоинт;O
8394;215;15;"""";O
8395;215;16;/teacher/courses;B-ENDPOINT
8396;215;17;"""";O
8397;215;18;.;O
8398;215;19;ожидаемый;O
8399;215;20;ответ;O
8400;215;21;:;O
8401;215;22;список;O
8402;215;23;курсов;O
8403;215;24;с;O
8404;215;25;описанием;O
8405;215;26;,;O
8406;215;27;учебными;O
8407;215;28;материалами;O
8408;215;29;и;O
8409;215;30;информацией;O
8410;215;31;о;O
8411;215;32;студентах;O
8412;215;33;.;O
8413;216;0;клиент;B-ACTOR
8414;216;1;просматривает;O
8415;216;2;историю;O
8416;216;3;покупок;O
8417;216;4;в;O
8418;216;5;своем;O
8419;216;6;аккаунте;O
8420;216;7;.;O
8421;216;8;действие;O
8422;216;9;:;O
8423;216;10;get;B-REQUEST_TYPE
8424;216;11;-;O
8425;216;12;запрос;O
8426;216;13;на;O
8427;216;14;эндпоинт;O
8428;216;15;"""";O
8429;216;16;/customer/purchases/history;B-ENDPOINT
8430;216;17;"""";O
8431;216;18;.;O
8432;216;19;ожидаемый;O
8433;216;20;ответ;O
8434;216;21;:;O
8435;216;22;история;O
8436;216;23;покупок;O
8437;216;24;клиента;O
8438;216;25;с;O
8439;216;26;подробной;O
8440;216;27;информацией;O
8441;216;28;о;O
8442;216;29;каждой;O
8443;216;30;покупке;O
8444;216;31;.;O
8445;217;0;модератор;B-ACTOR
8446;217;1;проверяет;O
8447;217;2;список;O
8448;217;3;новых;O
8449;217;4;заявок;O
8450;217;5;на;O
8451;217;6;регистрацию;O
8452;217;7;.;O
8453;217;8;действие;O
8454;217;9;:;O
8455;217;10;get;B-REQUEST_TYPE
8456;217;11;-;O
8457;217;12;запрос;O
8458;217;13;на;O
8459;217;14;эндпоинт;O
8460;217;15;"""";O
8461;217;16;/moderator/registration/requests;B-ENDPOINT
8462;217;17;"""";O
8463;217;18;.;O
8464;217;19;ожидаемый;O
8465;217;20;ответ;O
8466;217;21;:;O
8467;217;22;список;O
8468;217;23;новых;O
8469;217;24;заявок;O
8470;217;25;на;O
8471;217;26;регистрацию;O
8472;217;27;с;O
8473;217;28;данными;O
8474;217;29;о;O
8475;217;30;пользователях;O
8476;217;31;.;O
8477;218;0;риэлтор;B-ACTOR
8478;218;1;просматривает;O
8479;218;2;список;O
8480;218;3;запросов;O
8481;218;4;на;O
8482;218;5;просмотр;O
8483;218;6;объектов;O
8484;218;7;недвижимости;O
